empresa_id;conductor_id;tipo_conductor;cudn;detalle;cap_diseno;cap_termica;x_s0;x_s1;r_s0;r_s1;mat_conductor;tipo_proteccion;mat_aislante;separacion_fases;seccion_valor;seccion_unid
18;24513417;;;CU 10/10 MM2 4C (BT, 95) [1853] (CU 10/10 MM2 4C);81;68.85;1.686;0.419;2.018;1.87;;;;;;
18;24513443;;;CU 16/10 MM2 2C (BT, 95) [1854] (CU 16/10 MM2 2C);114;96.9;1.686;0.398;1.225;1.077;;;;;;
18;24513466;;;CU 16/10 MM2 3C (BT, 95) [1855] (CU 16/10 MM2 3C);114;96.9;1.686;0.398;1.225;1.077;;;;;;
18;24513492;;;CU 16/10 MM2 4C (BT, 95) [1856] (CU 16/10 MM2 4C);114;96.9;1.686;0.398;1.225;1.077;;;;;;
18;24513515;;;CU 16/16 MM2 2C Cable (BT, 95) [1858] (CU 16/16 MM2 2C Cable);114;96.9;1.686;0.398;1.225;1.077;;;;;;
18;24513542;;;CU 16/16 MM2 3C Cable (BT, 95) [1859] (CU 16/16 MM2 3C Cable);114;96.9;1.686;0.398;1.225;1.077;;;;;;
18;24513568;;;CU 16/16 MM2 4C Cable (BT, 95) [1860] (CU 16/16 MM2 4C Cable);114;96.9;1.686;0.398;1.225;1.077;;;;;;
18;24513590;;;CU 21/21 MM2 2C (BT, 95) [1862] (CU 21/21 MM2 2C);126;107.1;1.668;0.401;1.099;0.951;;;;;;
18;24513603;;;CU 21/21 MM2 3C (BT, 95) [1863] (CU 21/21 MM2 3C);126;107.1;1.668;0.401;1.099;0.951;;;;;;
18;24513633;;;CU 21/21 MM2 4C (BT, 95) [1864] (CU 21/21 MM2 4C);126;107.1;1.668;0.401;1.099;0.951;;;;;;
18;24513656;;;CU 13/13 MM2 2C (BT, 95) [1866] (CU 13/13 MM2 2C);99;84.15;1.693;0.405;1.503;1.355;;;;;;
18;24513682;;;CU 13/13 MM2 3C (BT, 95) [1867] (CU 13/13 MM2 3C);99;84.15;1.693;0.405;1.503;1.355;;;;;;
18;24513708;;;CU 13/13 MM2 4C (BT, 95) [1868] (CU 13/13 MM2 4C);99;84.15;1.693;0.405;1.503;1.355;;;;;;
18;24513733;;;CCON 6 MM2 1C (BT, 95) [1869] (CCON 6 MM2 1C);50;42.5;0.897;0.448;3.228;3.08;;;;;;
18;24513756;;;Ccon 6 MM2 1C (BT, 95) [1870] (Ccon 6 MM2 1C);50;42.5;0.897;0.448;3.228;3.08;;;;;;
18;24513782;;;CCON 4 MM2 1C (BT, 95) [1873] (CCON 4 MM2 1C);44;37.4;0.691;0.346;4.708;4.56;;;;;;
18;24513804;;;CPI 8/8 MM2 4C (BT, 95) [1882] (CPI 8/8 MM2 4C);75;63.75;0.598;0.299;1.958;1.81;;;;;;
18;24513831;;;CPI 8/8 MM2 2C (BT, 95) [1884] (CPI 8/8 MM2 2C);75;63.75;0.598;0.299;1.958;1.81;;;;;;
18;24513856;;;CPI 6/6 MM2 2C (BT, 95) [1888] (CPI 6/6 MM2 2C);56;47.6;0.637;0.318;3.18;3.032;;;;;;
18;24513882;;;CPI 6 MM2 1C (BT, 95) [1889] (CPI 6 MM2 1C);56;47.6;0.637;0.318;3.18;3.032;;;;;;
18;24513906;;;CTHW 21/21 MM2 4C (BT, 95) [1890] (CTHW 21/21 MM2 4C);126;107.1;1.668;0.401;1.099;0.951;;;;;;
18;24513932;;;CTHW 21/21 MM2 3C (BT, 95) [1891] (CTHW 21/21 MM2 3C);126;107.1;1.668;0.401;1.099;0.951;;;;;;
18;24513960;;;CTHW 21/21 MM2 2C (BT, 95) [1892] (CTHW 21/21 MM2 2C);126;107.1;1.668;0.401;1.099;0.951;;;;;;
18;24513987;;;Pre 3x70/50 (BT, 95) [2092] (Pre 3x70/50);152;129.2;0.183;0.092;0.662;0.514;;;;;;
18;24514014;;;Prot 50 mm2 3Ø 25 kV (MT, 95) [2218] (Prot 50 mm2 3Ø 25 kV);150;127.5;1.645;0.336;0.785;0.659;;;;;;
18;24514048;;;Prot 50 mm2 2ø 25 KV (MT, 95) [2219] (Prot 50 mm2 2ø 25 KV);150;127.5;1.645;0.336;0.785;0.659;;;;;;
18;24514076;;;THW 33.6/33.6 MM2 4C (BT, 131) [2225] (THW 33.6/33.6 MM2 4C);128;108.8;0.594;0.297;0.747;0.599;;;;;;
18;24514104;;;THW 33.6/21.2 MM2 4C (BT, 131) [2226] (THW 33.6/21.2 MM2 4C);128;108.8;0.594;0.297;0.747;0.599;;;;;;
18;24514133;;;THW 21.2/21.2 MM2 4C (BT, 131) [2227] (THW 21.2/21.2 MM2 4C);110;93.5;0.528;0.264;0.875;0.727;;;;;;
18;24626943;;;Aereo BT;;;;;;;;;;;;
18;24514161;;;USEoXTU 152/107 MM2 4C (BT, 131) [2228] (USEoXTU 152/107 MM2 4C);375;318.75;0.598;0.299;0.272;0.124;;;;;;
18;24514191;;;USEoXTU 33.6/33.6 MM2 4C (BT, 95) [2231] (USEoXTU 33.6/33.6 MM2 4C);170;144.5;0.738;0.369;0.672;0.524;;;;;;
18;24514216;;;USEoXTU 152/THW 107 MM2 4C (BT, 131) [2234] (USEoXTU 152/THW 107 MM2 4C);375;318.75;0.598;0.299;0.272;0.124;;;;;;
18;24514246;;;USEoXTU 107/THW 67.4 MM2 4C (BT, 95) [2235] (USEoXTU 107/THW 67.4 MM2 4C);298;253.3;0.625;0.313;0.326;0.178;;;;;;
18;24514274;;;Comp 150 mm2 3ø 25KV (MT, 95) [2240] (Comp 150 mm2 3ø 25KV);298;253.3;1.604;0.337;0.396;0.248;;;;;;
18;24514304;;;Prot 150 mm2 3ø 15 KV (MT, 95) [2241] (Prot 150 mm2 3ø 15 KV);298;253.3;1.604;0.337;0.396;0.248;;;;;;
18;24514329;;;USEoXTU 33.6/21.2 MM2 3C (BT, 131) [2289] (USEoXTU 33.6/21.2 MM2 3C);138;117.3;0.196;0.098;0.591;0.443;;;;;;
18;24514358;;;USEoXTU 33.6/21.2 MM2 2C (BT, 131) [2290] (USEoXTU 33.6/21.2 MM2 2C);155;131.75;0.745;0.373;0.701;0.553;;;;;;
18;24514389;;;USEoXTU 21.2/13.2 MM2 4C (BT, 131) [2291] (USEoXTU 21.2/13.2 MM2 4C);115;97.75;0.259;0.129;0.731;0.583;;;;;;
18;24514419;;;THW 67.4/67.4 MM2 4C (BT, 131) [2292] (THW 67.4/67.4 MM2 4C);205;174.25;0.503;0.251;0.416;0.268;;;;;;
18;24514447;;;USEoXTU 33.6/THW 21.2 MM2 3C (BT, 131) [2323] (USEoXTU 33.6/THW 21.2 MM2 3C);138;117.3;0.196;0.098;0.591;0.443;;;;;;
18;24514478;;;USEoXTU 33.6/THW 21.2 MM2 2C (BT, 131) [2324] (USEoXTU 33.6/THW 21.2 MM2 2C);155;131.75;0.745;0.373;0.701;0.553;;;;;;
18;24514507;;;USEoXTU 21.2/THW 21.2 MM2 3C (BT, 131) [2325] (USEoXTU 21.2/THW 21.2 MM2 3C);115;97.75;0.259;0.129;0.731;0.583;;;;;;
18;24514539;;;Ccon 6 MM2 2C (BT, 95) [3374] (Ccon 6 MM2 2C);50;42.5;0.897;0.448;3.228;3.08;;;;;;
18;24514572;;;Ccon 6 MM2 3C (BT, 95) [3375] (Ccon 6 MM2 3C);;;;;;;;;;;;
18;24514600;;;USEoXTU 13.2/8.4 MM2 4C (BT, 131) [3963] (USEoXTU 13.2/8.4 MM2 4C);;;;;;;;;;;;
18;24514628;;;USEoXTU 21.2/THW 13.2MM2 3C (BT, 131) [3964] (USEoXTU 21.2/THW 13.2MM2 3C);115;97.75;0.259;0.129;0.731;0.583;;;;;;
18;24514659;;;USEoXTU 107/THW 33.6 MM2 4C (BT, 131) [3966] (USEoXTU 107/THW 33.6 MM2 4C);272;231.2;0.66;0.33;0.339;0.191;;;;;;
18;24514686;;;USEoXTU 107/THW 53.5MM2 4C (BT, 131) [3967] (USEoXTU 107/THW 53.5MM2 4C);272;231.2;0.66;0.33;0.339;0.191;;;;;;
18;24514716;;;Cable  XLPE 70 mm² 23KV (MT, 131) [3981] (Cable  XLPE 70 mm² 23KV);245;208.25;0.693;0.956;0.416;0.268;;;;;;
18;24514745;;;USEoXTU 21.2/ 21.2 MM2 2C (BT, 131) [3983] (USEoXTU 21.2/ 21.2 MM2 2C);115;97.75;0.259;0.129;0.731;0.583;;;;;;
18;24514773;;;Cable 2ø  XLPE # 2 AWG 15 KV (MT, 131) [4203] (Cable 2ø  XLPE # 2 AWG 15 KV);145;123.25;0.694;0.958;1.191;1.043;;;;;;
18;24514802;;;USEoXTU 53.3/THW 21.2 MM2 4C (BT, 131) [4204] (USEoXTU 53.3/THW 21.2 MM2 4C);179;152.15;0.725;0.363;0.56;0.412;;;;;;
18;24514831;;;CU 85/33.6 MM2 4C (BT, 95) [4239] (CU 85/33.6 MM2 4C);359;305.15;1.624;0.337;0.366;0.217;;;;;;
18;24514861;;;Cu 107 mm2  3ø (MT, 95) [4240] (Cu 107 mm2  3ø);410;348.5;1.62;0.332;0.32;0.172;;;;;;
18;24514891;;;USEoXTU 85/THW 53.5MM2 4C (BT, 131) [4241] (USEoXTU 85/THW 53.5MM2 4C);295;250.75;0.637;0.318;0.341;0.193;;;;;;
18;24514922;;;USEoXTU 33.6/THW 33.6 MM2 3C (BT, 131) [4242] (USEoXTU 33.6/THW 33.6 MM2 3C);170;144.5;0.738;0.369;0.672;0.524;;;;;;
18;24514951;;;USEoXTU 21.2/THW 21.2 MM2 2C (BT, 131) [4243] (USEoXTU 21.2/THW 21.2 MM2 2C);;;;;;;;;;;;
18;24514981;;;THW 53/33.6 MM2 4C (BT, 131) [4245] (THW 53/33.6 MM2 4C);190;161.5;0.521;0.26;0.437;0.289;;;;;;
18;24515011;;;THW 53/21 MM2 4C (BT, 131) [4246] (THW 53/21 MM2 4C);190;161.5;0.521;0.26;0.437;0.289;;;;;;
18;24515039;;;THW 21.2/13 MM2 4C (BT, 131) [4247] (THW 21.2/13 MM2 4C);;;0.528;0.264;0.875;0.727;;;;;;
18;24515070;;;Pre 2x25 Neutro Desnudo (BT, 95) [4253] (Pre 2x25 Neutro Desnudo);76;64.6;0.178;0.089;2.106;1.958;;;;;;
18;24515087;;;USEoXTU 53.5/33.6MM2 4C (BT, 131) [4255] (USEoXTU 53.5/33.6MM2 4C);205;174.25;0.707;0.353;0.535;0.387;;;;;;
18;24515117;;;USEoXTU 13.2/THW 13MM2 2C (BT, 131) [4257] (USEoXTU 13.2/THW 13MM2 2C);155;131.75;0.745;0.373;0.701;0.553;;;;;;
18;24515147;;;USEOXTU 13.2/THW 13 MM2 4C (BT, 131) [4470] (USEOXTU 13.2/THW 13 MM2 4C);155;131.75;0.745;0.373;0.701;0.553;;;;;;
18;24515176;;;USEOXTU 107/THW107 MM2 4C (BT, 131) [4471] (USEOXTU 107/THW107 MM2 4C);335;284.75;0.617;0.309;0.301;0.153;;;;;;
18;24515207;;;USEOXTU 33.6/THW 33.6 MM2 2C (BT, 131) [4521] (USEOXTU 33.6/THW 33.6 MM2 2C);170;144.5;0.738;0.369;0.672;0.524;;;;;;
18;24515237;;;Comp 185 mm2 3Ø 25KV (MT, 95) [4525] (Comp 185 mm2 3Ø 25KV);370;314.5;1.598;0.331;0.346;0.198;;;;;;
18;24515268;;;Prot 95 mm2 3ø 15 KV (MT, 95) [4865] (Prot 95 mm2 3ø 15 KV);234;198.9;1.624;0.405;0.572;0.398;;;;;;
18;24515297;;;Cu 16 mm2  2ø (MT, 95) [4867] (Cu 16 mm2  2ø);114;96.9;1.686;0.398;1.225;1.077;;;;;;
18;24515327;;;Cu 16 mm2  3ø (MT, 95) [4868] (Cu 16 mm2  3ø);114;96.9;1.686;0.398;1.225;1.077;;;;;;
18;24515356;;;Cu 25 mm2  2ø (MT, 95) [4869] (Cu 25 mm2  2ø);146;124.1;1.661;0.394;0.904;0.756;;;;;;
18;24515387;;;Cu 25 mm2  3ø (MT, 95) [4870] (Cu 25 mm2  3ø);146;124.1;1.661;0.394;0.904;0.756;;;;;;
18;24515416;;;Cu 33,6 mm2  3ø (MT, 95) [4871] (Cu 33,6 mm2  3ø);195;165.75;1.66;0.372;0.696;0.548;;;;;;
18;24515446;;;Cu 53,5 mm2  3ø (MT, 95) [4873] (Cu 53,5 mm2  3ø);266;226.1;1.645;0.358;0.493;0.345;;;;;;
18;24515476;;;Cu 67,4 mm2  3ø (MT, 95) [4874] (Cu 67,4 mm2  3ø);307;260.95;1.638;0.35;0.422;0.274;;;;;;
18;24515512;;;Cu 21mm2 3ø (MT, 95) [4900] (Cu 21mm2 3ø);126;107.1;1.668;0.401;1.099;0.951;;;;;;
18;24515544;;;Cu 21mm2 2ø (MT, 95) [4901] (Cu 21mm2 2ø);126;107.1;1.668;0.401;1.099;0.951;;;;;;
18;24515573;;;Cu 13,3mm2 3ø (MT, 95) [4902] (Cu 13,3mm2 3ø);99;84.15;1.693;0.405;1.503;1.355;;;;;;
18;24515604;;;Al ACSR 2 AWG 3ø (MT, 95) [4904] (Al ACSR 2 AWG 3ø);122;103.7;1.66;0.372;1.173;1.025;;;;;;
18;24515634;;;Pre 3x35/50 (BT, 95) [5069] (Pre 3x35/50);96;81.6;0.19;0.095;1.158;1.01;;;;;;
18;24515662;;;Pre 3x50/50 (BT, 95) [5070] (Pre 3x50/50);117;99.45;0.182;0.091;0.892;0.744;;;;;;
18;24515693;;;Pre 2x16 Neutro Desnudo (BT, 95) [5071] (Pre 2x16 Neutro Desnudo);60;51;0.206;0.103;2.418;2.27;;;;;;
18;24515723;;;CU 16/16 MM2 4C (BT, 95) [5073] (CU 16/16 MM2 4C);114;96.9;1.686;0.398;1.225;1.077;;;;;;
18;24515753;;;CU 16/16 MM2 3C (BT, 95) [5074] (CU 16/16 MM2 3C);114;96.9;1.686;0.398;1.225;1.077;;;;;;
18;24515780;;;CU 16/16 MM2 2C (BT, 95) [5075] (CU 16/16 MM2 2C);114;96.9;1.686;0.398;1.225;1.077;;;;;;
18;24515809;;;CU 16 MM2 1C (BT, 95) [5076] (CU 16 MM2 1C);114;96.9;1.686;0.398;1.225;1.077;;;;;;
18;24515839;;;CU 25/25 MM2 4C (BT, 95) [5077] (CU 25/25 MM2 4C);146;124.1;1.661;0.394;0.904;0.756;;;;;;
18;24515868;;;CU 25/25 MM2 3C (BT, 95) [5078] (CU 25/25 MM2 3C);146;124.1;1.661;0.394;0.904;0.756;;;;;;
18;24515892;;;CU 25/16 MM2 4C (BT, 95) [5081] (CU 25/16 MM2 4C);146;124.1;1.661;0.394;0.904;0.756;;;;;;
18;24515924;;;CU 25/16 MM2 3C (BT, 95) [5082] (CU 25/16 MM2 3C);146;124.1;1.661;0.394;0.904;0.756;;;;;;
18;24515952;;;CU 25/16 MM2 2C (BT, 95) [5083] (CU 25/16 MM2 2C);146;124.1;1.661;0.394;0.904;0.756;;;;;;
18;24515981;;;CU 67.4/33.6 MM2 4C (BT, 95) [5084] (CU 67.4/33.6 MM2 4C);307;260.95;1.638;0.35;0.422;0.274;;;;;;
18;24516011;;;CU 10 MM2 1C (BT, 95) [5095] (CU 10 MM2 1C);81;68.85;1.686;0.419;2.018;1.87;;;;;;
18;24516039;;;CU 21/21 MM2 2C (BT, 95) [5097] (CU 21/21 MM2 2C);126;107.1;1.668;0.401;1.099;0.951;;;;;;
18;24516070;;;CU 21/21 MM2 3C (BT, 95) [5098] (CU 21/21 MM2 3C);126;107.1;1.668;0.401;1.099;0.951;;;;;;
18;24516101;;;CU 21/21 MM2 4C (BT, 95) [5099] (CU 21/21 MM2 4C);126;107.1;1.668;0.401;1.099;0.951;;;;;;
18;24516131;;;CU 13/13 MM2 2C (BT, 95) [5101] (CU 13/13 MM2 2C);99;84.15;1.693;0.405;1.503;1.355;;;;;;
18;24516160;;;CU 13/13 MM2 3C (BT, 95) [5102] (CU 13/13 MM2 3C);99;84.15;1.693;0.405;1.503;1.355;;;;;;
18;24516187;;;CU 13/13 MM2 4C (BT, 95) [5103] (CU 13/13 MM2 4C);99;84.15;1.693;0.405;1.503;1.355;;;;;;
18;24516217;;;Ccon 6 MM2 1C (BT, 95) [5104] (Ccon 6 MM2 1C);50;42.5;0.897;0.448;3.228;3.08;;;;;;
18;24516248;;;Pre 3x70/50 (BT, 95) [5112] (Pre 3x70/50);152;129.2;0.183;0.092;0.662;0.514;;;;;;
18;24516274;;;Pre 2x25 Neutro Desnudo (BT, 95) [5140] (Pre 2x25 Neutro Desnudo);76;64.6;0.178;0.089;2.106;1.958;;;;;;
18;24516307;;;Cu 35 mm2  3ø (MT, 95) [5270] (Cu 35 mm2  3ø);195;165.75;1.66;0.372;0.696;0.548;;;;;;
18;24516335;;;Cu 70 mm2  3ø (MT, 95) [5271] (Cu 70 mm2  3ø);307;260.95;1.638;0.35;0.422;0.274;;;;;;
18;24516364;;;Al 70mm2 2ø (MT, 95) [5272] (Al 70mm2 2ø);199;169.15;1.628;0.361;4.163;0.461;;;;;;
18;24516394;;;Comp 185 mm2 3ø 15 KV (MT, 95) [5273] (Comp 185 mm2 3ø 15 KV);370;314.5;1.598;0.331;0.346;0.198;;;;;;
18;24516424;;;Comp 300 mm2 3ø 15KV (MT, 95) [5274] (Comp 300 mm2 3ø 15KV);504;428.4;1.582;0.315;0.27;0.122;;;;;;
18;24516448;;;Al 70mm2 3ø (MT, 95) [5282] (Al 70mm2 3ø);199;169.15;1.628;0.361;4.163;0.461;;;;;;
18;24516479;;;Al 120mm2 3ø (MT, 95) [5283] (Al 120mm2 3ø);282;239.7;1.611;0.344;3.206;0.269;;;;;;
18;24516507;;;Al 240mm2 3ø (MT, 95) [5284] (Al 240mm2 3ø);493;419.05;1.67;0.382;0.291;0.143;;;;;;
18;24516534;;;Al 300mm2 3ø (MT, 95) [5285] (Al 300mm2 3ø);493;419.05;1.67;0.382;0.291;0.143;;;;;;
18;24516563;;;Cable Cu Tripolar 15kV Pilc 35mm2 (MT, 131) [5293] (Cable Cu Tripolar 15kV Pilc 35mm2);132;112.2;0.158;0.107;2.753;0.628;;;;;;
18;24516589;;;Comp 70 mm2 3ø 15 KV (MT, 95) [5298] (Comp 70 mm2 3ø 15 KV);195;165.75;1.63;0.42;0.62;0.44;;;;;;
18;24516617;;;Prot 50 mm2 3ø 15 KV (MT, 95) [5303] (Prot 50 mm2 3ø 15 KV);150;127.5;1.645;0.336;0.785;0.659;;;;;;
18;24516646;;;Cable Cu Unipolar 15kV 70mm2 (MT, 131) [5306] (Cable Cu Unipolar 15kV 70mm2);;;;;;;;;;;;
18;24516674;;;Pre 3x25/50 (BT, 95) [5342] (Pre 3x25/50);76;64.6;0.178;0.089;2.106;1.958;;;;;;
18;24516702;;;CU 35 MM2 1C (BT, 95) [5343] (CU 35 MM2 1C);195;165.75;1.66;0.372;0.696;0.548;;;;;;
18;24516731;;;CU 35/35 MM2 3C (BT, 95) [5344] (CU 35/35 MM2 3C);195;165.75;1.66;0.372;0.696;0.548;;;;;;
18;24516759;;;CU 35/25 MM2 4C (BT, 95) [5345] (CU 35/25 MM2 4C);195;165.75;1.66;0.372;0.696;0.548;;;;;;
18;24516788;;;CU 70/35 MM2 4C (BT, 95) [5346] (CU 70/35 MM2 4C);307;260.95;1.638;0.35;0.422;0.274;;;;;;
18;24516818;;;Neutro Fe 10 BWG (BT, 95) [5348] (Neutro Fe 10 BWG);;;;;;;;;;;;
18;24516847;;;XLPE/NYA 120/70 MM2 4C (BT, 131) [5353] (XLPE/NYA 120/70 MM2 4C);275;233.75;0.306;0.102;0.51;0.17;;;;;;
18;24516874;;;XLPE/NYA 240/120 MM2 4C (BT, 131) [5358] (XLPE/NYA 240/120 MM2 4C);395;335.75;1.295;0.109;0.671;0.097;;;;;;
18;24516899;;;XLPE 35mm2 1C (BT, 131) [5364] (XLPE 35mm2 1C);145;123.25;0.694;0.958;1.191;1.043;;;;;;
18;24516930;;;Cable Cu unipolar 25kV 70mm2 (MT, 131) [5374] (Cable Cu unipolar 25kV 70mm2);186;158.1;0.2;0.2;0.261;0.261;;;;;;
18;24516965;;;Cu 120 mm2  3ø (MT, 95) [5378] (Cu 120 mm2  3ø);110;93.5;0.528;0.264;0.875;0.727;;;;;;
18;24516992;;;XLPE/NYA 16/16 MM2 4C (BT, 131) [5384] (XLPE/NYA 16/16 MM2 4C);77;65.45;0.88;0.44;1.244;1.304;;;;;;
18;24517020;;;Comp 300 mm2 3ø 25KV (MT, 95) [5459] (Comp 300 mm2 3ø 25KV);504;428.4;1.582;0.315;0.27;0.122;;;;;;
18;24517050;;;Al 120mm2 2ø (MT, 95) [5463] (Al 120mm2 2ø);282;239.7;1.611;0.344;3.206;0.269;;;;;;
18;24517078;;;Comp 185 mm2 3ø 25 KV (MT, 95) [5468] (Comp 185 mm2 3ø 25 KV);370;314.5;1.598;0.331;0.346;0.198;;;;;;
18;24517107;;;XLPE/NYA 120/120 MM2 4C (BT, 131) [5490] (XLPE/NYA 120/120 MM2 4C);275;233.75;0.306;0.102;0.51;0.17;;;;;;
18;24517135;;;XLPE/NYA 25/25 MM2 4C (BT, 131) [5497] (XLPE/NYA 25/25 MM2 4C);124;105.4;0.88;0.395;1.244;0.727;;;;;;
18;24517163;;;Al 35mm2 3ø (MT, 95) [5552] (Al 35mm2 3ø);127;107.95;1.65;0.383;5.848;0.922;;;;;;
18;24517192;;;XLPE/NYA 35/25 MM2 3C (BT, 131) [5567] (XLPE/NYA 35/25 MM2 3C);145;123.25;0.694;0.958;1.191;1.043;;;;;;
18;24517221;;;XLPE/NYA 25/25 MM2 3C (BT, 131) [5569] (XLPE/NYA 25/25 MM2 3C);124;105.4;0.88;0.395;1.244;0.727;;;;;;
18;24517249;;;Cu 152 mm2  3ø (MT, 95) [5572] (Cu 152 mm2  3ø);321;272.85;0.598;0.299;0.272;0.124;;;;;;
18;24517279;;;Al 50mm2 2ø (MT, 95) [5597] (Al 50mm2 2ø);160;136;1.639;0.372;4.907;0.646;;;;;;
18;24517310;;;Al 35mm2 2ø (MT, 95) [5618] (Al 35mm2 2ø);127;107.95;1.65;0.383;5.848;0.922;;;;;;
18;24517338;;;Cu 300 mm2  3ø (MT, 95) [5622] (Cu 300 mm2  3ø);321;272.85;0.598;0.299;0.272;0.124;;;;;;
18;24517363;;;USEoXTU 177/THW 107 MM2 4C (BT, 131) [5712] (USEoXTU 177/THW 107 MM2 4C);357;303.45;0.525;0.27;0.245;0.105;;;;;;
18;24517391;;;Alambre CU Nº   6 AWG 3ø (MT, 95) [5853] (Alambre CU Nº   6 AWG 3ø);99;84.15;1.693;0.405;1.503;1.355;;;;;;
18;24517420;;;CU 6 AWG / 6 AWG 3ø (BT, 95) [5865] (CU 6 AWG / 6 AWG 3ø);99;84.15;1.693;0.405;1.503;1.355;;;;;;
18;24517450;;;CU 4 AWG / 4 AWG 3ø (BT, 95) [5901] (CU 4 AWG / 4 AWG 3ø);126;107.1;1.668;0.401;1.099;0.951;;;;;;
18;24517478;;;CU 16 MM2 / 16 MM2 1ø (BT, 95) [6355] (CU 16 MM2 / 16 MM2 1ø);;;;;;;;;;;;
18;24517506;;;USEoXTU 21.2/THW 13 MM2 2C (BT, 131) [12789] (USEoXTU 21.2/THW 13 MM2 2C);115;97.75;0.259;0.129;0.731;0.583;;;;;;
18;24517537;;;USE 300MCM/THW 300MCM 4C (BT, 131) [12791] (USE 300MCM/THW 300MCM 4C);321;272.85;0.598;0.299;0.272;0.124;;;;;;
18;24517564;;;Prot 185 mm2 3Ø 25kV (MT, 95) [12795] (Prot 185 mm2 3Ø 25kV);370;314.5;1.598;0.331;0.346;0.198;;;;;;
18;24517592;;;Al 50mm2 3ø (MT, 95) [12810] (Al 50mm2 3ø);160;136;1.639;0.372;4.907;0.646;;;;;;
18;24517621;;;CCu 10/10 mm2 2C (BT, 95) [13017] (CCu 10/10 mm2 2C);81;68.85;1.686;0.419;2.018;1.87;;;;;;
18;24517649;;;CCu 33,6/25 mm2 2C (BT, 95) [13020] (CCu 33,6/25 mm2 2C);195;165.75;1.66;0.372;0.696;0.548;;;;;;
18;24517679;;;USEoXTU 53.5MM2 4C (BT, 131) [13121] (USEoXTU 53.5MM2 4C);205;174.25;0.707;0.353;0.535;0.387;;;;;;
18;24517707;;;Pre 3x95/50 (BT, 95) [16131] (Pre 3x95/50);190;161.5;1.595;0.328;0.249;0.101;;;;;;
18;24517736;;;THW 107/107 MM2 4C (BT, 131) [16132] (THW 107/107 MM2 4C);272;231.2;0.66;0.33;0.339;0.191;;;;;;
18;24517765;;;Al 33.63 AAAC 2ø (MT, 95) [50117] (Al 33.63 AAAC 2ø);122;103.7;1.66;0.372;1.173;1.025;;;;;;
18;24517792;;;Pre 3x70/50 (BT, 95) [50136] (Pre 3x70/50);152;129.2;0.183;0.092;0.662;0.514;;;;;;
18;24517821;;;Pre 3x95/50 (BT, 95) [50275] (Pre 3x95/50);190;161.5;1.595;0.328;0.249;0.101;;;;;;
18;24517851;;;Pre 3x50/50 (BT, 95) [50276] (Pre 3x50/50);117;99.45;0.182;0.091;0.892;0.744;;;;;;
18;24517880;;;Cu 53,5 mm2  3ø (MT, 95) [50714] (Cu 53,5 mm2  3ø);266;226.1;1.645;0.358;0.493;0.345;;;;;;
18;24517907;;;CU 53.5/53.5 MM2 4C (BT, 95) [50715] (CU 53.5/53.5 MM2 4C);266;226.1;1.645;0.358;0.493;0.345;;;;;;
18;24517936;;;Prot 70 mm2 3ø 25 KV (MT, 95) [50716] (Prot 70 mm2 3ø 25 KV);195;165.75;1.63;0.42;0.62;0.44;;;;;;
18;24517964;;;Prot 70 mm2 2ø 25 KV (MT, 95) [50743] (Prot 70 mm2 2ø 25 KV);;;;;;;;;;;;
18;24517993;;;CU 16/16 MM2 2C (BT, 95) [50744] (CU 16/16 MM2 2C);114;96.9;1.686;0.398;1.225;1.077;;;;;;
18;24518023;;;CU 13/13 MM2 2C (BT, 95) [50745] (CU 13/13 MM2 2C);;;1.693;0.405;1.503;1.355;;;;;;
18;24518051;;;Al 120mm2 3ø (MT, 95) [50930] (Al 120mm2 3ø);282;239.7;1.611;0.344;3.206;0.269;;;;;;
18;24518080;;;Comp 300 mm2 3Ø 25KV (MT, 95) [50934] (Comp 300 mm2 3Ø 25KV);504;428.4;1.582;0.315;0.27;0.122;;;;;;
18;24518109;;;Cu 16mm2  3ø (MT, 95) [50936] (Cu 16mm2  3ø);114;96.9;1.686;0.398;1.225;1.077;;;;;;
18;24518139;;;Cu 13.30 mm2  3ø (MT, 95) [50937] (Cu 13.30 mm2  3ø);99;84.15;1.693;0.405;1.503;1.355;;;;;;
18;24518169;;;CU 53.5/53.5 MM2 4C (BT, 95) [50938] (CU 53.5/53.5 MM2 4C);266;226.1;1.645;0.358;0.493;0.345;;;;;;
18;24518197;;;CU 16/16 MM2 4C (BT, 95) [50939] (CU 16/16 MM2 4C);114;96.9;1.686;0.398;1.225;1.077;;;;;;
18;24518223;;;CU 25/25 MM2 4C (BT, 95) [50940] (CU 25/25 MM2 4C);146;124.1;1.661;0.394;0.904;0.756;;;;;;
18;24518252;;;CU 33.6/33.6 MM2 4C (BT, 95) [50941] (CU 33.6/33.6 MM2 4C);195;165.75;1.66;0.372;0.696;0.548;;;;;;
18;24518281;;;Prot 33.59 mm2 3Ø 25kV (MT, 95) [50942] (Prot 33.59 mm2 3Ø 25kV);118;100.3;1.65;0.383;1.191;1.043;;;;;;
18;24518309;;;Pre 1x25/25 Neutro Desnudo (BT, 95) [50944] (Pre 1x25/25 Neutro Desnudo);76;64.6;0.178;0.089;2.106;1.958;;;;;;
18;24518338;;;CU 13.29/13.29 MM2 3C (BT, 95) [50946] (CU 13.29/13.29 MM2 3C);;;;;;;;;;;;
