empresa_id,cudn,caracter_item_ini,caracter_item_fin,desc_item,valor_opcion,desc_opcion
18,ER3AF06H02BMAE3,8,8,TIPO AISLACIÓN SOPORTE,H,Porcelana Contaminad
18,ER3AF06H02BMAE3,9,10,CANTIDAD AISLADORES SOPORTE,02,nn
18,ER3AF06H02BMAE3,11,11,TIPO,B,Aérea Cobre Desnudo
18,ER3AF06H02BMAE3,12,12,MATERIAL CRUCETA ,M,Cruceta Madera
18,ER3AF06H02BMAE3,13,13,LARGO CRUCETA ,A,Aérea Aluminio Desnu
18,ER3AF06H02BMAE3,14,14,Característica Secundaria Disposición de Remate o Anclaje,E,Intermedio con ángul
18,ER3AF06H02BMAE3,15,15,Característica Terciaria,3,Conductor sobre 35 m
18,ER3AF06H02BMAF2,1,1,ítem,E,Estructura
18,ER3AF06H02BMAF2,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3AF06H02BMAF2,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3AF06H02BMAF2,4,4,TENSIÓN,A,"AT, clase 15 kV"
18,ER3AF06H02BMAF2,5,5,TIPO AISLACIÓN TENSIÓN,F,Polímerico Retención
18,ER3AF06H02BMAF2,6,7,CANTIDAD AISLADORES TENSIÓN,06,nn
18,ER3AF06H02BMAF2,8,8,TIPO AISLACIÓN SOPORTE,H,Porcelana Contaminad
18,ER3AF06H02BMAF2,9,10,CANTIDAD AISLADORES SOPORTE,02,nn
18,ER3AF06H02BMAF2,11,11,TIPO,B,Aérea Cobre Desnudo
18,ER3AF06H02BMAF2,12,12,MATERIAL CRUCETA ,M,Cruceta Madera
18,ER3AF06H02BMAF2,13,13,LARGO CRUCETA ,A,Aérea Aluminio Desnu
18,ER3AF06H02BMAF2,14,14,Característica Secundaria Disposición de Remate o Anclaje,F,Ángulo
18,ER3AF06H02BMAF2,15,15,Característica Terciaria,2,Conductor sobre 25 m
18,ER3AF06H02BMAF3,1,1,ítem,E,Estructura
18,ER3AF06H02BMAF3,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3AF06H02BMAF3,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3AF06H02BMAF3,4,4,TENSIÓN,A,"AT, clase 15 kV"
18,ER3AF06H02BMAF3,5,5,TIPO AISLACIÓN TENSIÓN,F,Polímerico Retención
18,ER3AF06H02BMAF3,6,7,CANTIDAD AISLADORES TENSIÓN,06,nn
18,ER3AF06H02BMAF3,8,8,TIPO AISLACIÓN SOPORTE,H,Porcelana Contaminad
18,ER3AF06H02BMAF3,9,10,CANTIDAD AISLADORES SOPORTE,02,nn
18,ER3AF06H02BMAF3,11,11,TIPO,B,Aérea Cobre Desnudo
18,ER3AF06H02BMAF3,12,12,MATERIAL CRUCETA ,M,Cruceta Madera
18,ER3AF06H02BMAF3,13,13,LARGO CRUCETA ,A,Aérea Aluminio Desnu
18,ER3AF06H02BMAF3,14,14,Característica Secundaria Disposición de Remate o Anclaje,F,Ángulo
18,ER3AF06H02BMAF3,15,15,Característica Terciaria,3,Conductor sobre 35 m
18,ER3AF06H02CFBA2,1,1,ítem,E,Estructura
18,ER3AF06H02CFBA2,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3AF06H02CFBA2,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3AF06H02CFBA2,4,4,TENSIÓN,A,"AT, clase 15 kV"
18,ER3AF06H02CFBA2,5,5,TIPO AISLACIÓN TENSIÓN,F,Polímerico Retención
18,ER3AF06H02CFBA2,6,7,CANTIDAD AISLADORES TENSIÓN,06,nn
18,ER3AF06H02CFBA2,8,8,TIPO AISLACIÓN SOPORTE,H,Porcelana Contaminad
18,ER3AF06H02CFBA2,9,10,CANTIDAD AISLADORES SOPORTE,02,nn
18,ER3AF06H02CFBA2,11,11,TIPO,C,Aérea Aluminio Prote
18,ER3AF06H02CFBA2,12,12,MATERIAL CRUCETA ,F,Acero Galvanizado 
18,ER3AF06H02CFBA2,13,13,LARGO CRUCETA ,B,Aérea Cobre Desnudo
18,ER3AF06H02CFBA2,14,14,Característica Secundaria Disposición de Remate o Anclaje,A,Ángulo recto
18,ER3AF06H02CFBA2,15,15,Característica Terciaria,2,Conductor sobre 25 m
18,ER3AF06H02CFBA3,1,1,ítem,E,Estructura
18,ER3AF06H02CFBA3,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3AF06H02CFBA3,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3AF06H02CFBA3,4,4,TENSIÓN,A,"AT, clase 15 kV"
18,ER3AF06H02CFBA3,5,5,TIPO AISLACIÓN TENSIÓN,F,Polímerico Retención
18,ER3AF06H02CFBA3,6,7,CANTIDAD AISLADORES TENSIÓN,06,nn
18,ER3AF06H02CFBA3,8,8,TIPO AISLACIÓN SOPORTE,H,Porcelana Contaminad
18,ER3AF06H02CFBA3,9,10,CANTIDAD AISLADORES SOPORTE,02,nn
18,ER3AF06H02CFBA3,11,11,TIPO,C,Aérea Aluminio Prote
18,ER3AF06H02CFBA3,12,12,MATERIAL CRUCETA ,F,Acero Galvanizado 
18,ER3AF06H02CFBA3,13,13,LARGO CRUCETA ,B,Aérea Cobre Desnudo
18,ER3AF06H02CFBA3,14,14,Característica Secundaria Disposición de Remate o Anclaje,A,Ángulo recto
18,ER3AF06H02CFBA3,15,15,Característica Terciaria,3,Conductor sobre 35 m
18,ER3AF06H02CFBA4,1,1,ítem,E,Estructura
18,ER3AF06H02CFBA4,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3AF06H02CFBA4,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3AF06H02CFBA4,4,4,TENSIÓN,A,"AT, clase 15 kV"
18,ER3AF06H02CFBA4,5,5,TIPO AISLACIÓN TENSIÓN,F,Polímerico Retención
18,ER3AF06H02CFBA4,6,7,CANTIDAD AISLADORES TENSIÓN,06,nn
18,ER3AF06H02CFBA4,8,8,TIPO AISLACIÓN SOPORTE,H,Porcelana Contaminad
18,ER3AF06H02CFBA4,9,10,CANTIDAD AISLADORES SOPORTE,02,nn
18,ER3AF06H02CFBA4,11,11,TIPO,C,Aérea Aluminio Prote
18,ER3AF06H02CFBA4,12,12,MATERIAL CRUCETA ,F,Acero Galvanizado 
18,ER3AF06H02CFBA4,13,13,LARGO CRUCETA ,B,Aérea Cobre Desnudo
18,ER3AF06H02CFBA4,14,14,Característica Secundaria Disposición de Remate o Anclaje,A,Ángulo recto
18,ER3AF06H02CFBA4,15,15,Característica Terciaria,4,Conductor sobre 70 m
18,ER3AF06H02CFBE4,1,1,ítem,E,Estructura
18,ER3AF06H02CFBE4,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3AF06H02CFBE4,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3AF06H02CFBE4,4,4,TENSIÓN,A,"AT, clase 15 kV"
18,ER3AF06H02CFBE4,5,5,TIPO AISLACIÓN TENSIÓN,F,Polímerico Retención
18,ER3AF06H02CFBE4,6,7,CANTIDAD AISLADORES TENSIÓN,06,nn
18,ER3AF06H02CFBE4,8,8,TIPO AISLACIÓN SOPORTE,H,Porcelana Contaminad
18,ER3AF06H02CFBE4,9,10,CANTIDAD AISLADORES SOPORTE,02,nn
18,ER3AF06H02CFBE4,11,11,TIPO,C,Aérea Aluminio Prote
18,ER3AF06H02CFBE4,12,12,MATERIAL CRUCETA ,F,Acero Galvanizado 
18,ER3AF06H02CFBE4,13,13,LARGO CRUCETA ,B,Aérea Cobre Desnudo
18,ER3AF06H02CFBE4,14,14,Característica Secundaria Disposición de Remate o Anclaje,E,Intermedio con ángul
18,ER3AF06H02CFBE4,15,15,Característica Terciaria,4,Conductor sobre 70 m
18,ER3AF06H02CMAF3,1,1,ítem,E,Estructura
18,ER3AF06H02CMAF3,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3AF06H02CMAF3,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3AF06H02CMAF3,4,4,TENSIÓN,A,"AT, clase 15 kV"
18,ER3AF06H02CMAF3,5,5,TIPO AISLACIÓN TENSIÓN,F,Polímerico Retención
18,ER3AF06H02CMAF3,6,7,CANTIDAD AISLADORES TENSIÓN,06,nn
18,ER3AF06H02CMAF3,8,8,TIPO AISLACIÓN SOPORTE,H,Porcelana Contaminad
18,ER3AF06H02CMAF3,9,10,CANTIDAD AISLADORES SOPORTE,02,nn
18,ER3AF06H02CMAF3,11,11,TIPO,C,Aérea Aluminio Prote
18,ER3AF06H02CMAF3,12,12,MATERIAL CRUCETA ,M,Cruceta Madera
18,ER3AF06H02CMAF3,13,13,LARGO CRUCETA ,A,Aérea Aluminio Desnu
18,ER3AF06H02CMAF3,14,14,Característica Secundaria Disposición de Remate o Anclaje,F,Ángulo
18,ER3AF06H02CMAF3,15,15,Característica Terciaria,3,Conductor sobre 35 m
18,ER3BA00A00BMAA2,1,1,ítem,E,Estructura
18,ER3BA00A00BMAA2,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3BA00A00BMAA2,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3BA00A00BMAA2,4,4,TENSIÓN,B,BT
18,ER3BA00A00BMAA2,5,5,TIPO AISLACIÓN TENSIÓN,A,Porcelana Carrete
18,ER3BA00A00BMAA2,6,7,CANTIDAD AISLADORES TENSIÓN,00,nn
18,ER3BA00A00BMAA2,8,8,TIPO AISLACIÓN SOPORTE,A,Porcelana Carrete
18,ER3BA00A00BMAA2,9,10,CANTIDAD AISLADORES SOPORTE,00,nn
18,ER3BA00A00BMAA2,11,11,TIPO,B,Aérea Cobre Desnudo
18,ER3BA00A00BMAA2,12,12,MATERIAL CRUCETA ,M,Cruceta Madera
18,ER3BA00A00BMAA2,13,13,LARGO CRUCETA ,A,Aérea Aluminio Desnu
18,ER3BA00A00BMAA2,14,14,Característica Secundaria Disposición de Remate o Anclaje,A,Ángulo recto
18,ER3BA00A00BMAA2,15,15,Característica Terciaria,2,Conductor sobre 25 m
18,ER3BA00A00BMAB2,1,1,ítem,E,Estructura
18,ER3BA00A00BMAB2,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3BA00A00BMAB2,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3BA00A00BMAB2,4,4,TENSIÓN,B,BT
18,ER3BA00A00BMAB2,5,5,TIPO AISLACIÓN TENSIÓN,A,Porcelana Carrete
18,ER3BA00A00BMAB2,6,7,CANTIDAD AISLADORES TENSIÓN,00,nn
18,ER3BA00A00BMAB2,8,8,TIPO AISLACIÓN SOPORTE,A,Porcelana Carrete
18,ER3BA00A00BMAB2,9,10,CANTIDAD AISLADORES SOPORTE,00,nn
18,ER3BA00A00BMAB2,11,11,TIPO,B,Aérea Cobre Desnudo
18,ER3BA00A00BMAB2,12,12,MATERIAL CRUCETA ,M,Cruceta Madera
18,ER3BA00A00BMAB2,13,13,LARGO CRUCETA ,A,Aérea Aluminio Desnu
18,ER3BA00A00BMAB2,14,14,Característica Secundaria Disposición de Remate o Anclaje,B,Final
18,ER3BA00A00BMAB2,15,15,Característica Terciaria,2,Conductor sobre 25 m
18,ER3BA00A00BMAB3,1,1,ítem,E,Estructura
18,ER3BA00A00BMAB3,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3BA00A00BMAB3,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3BA00A00BMAB3,4,4,TENSIÓN,B,BT
18,ER3BA00A00BMAB3,5,5,TIPO AISLACIÓN TENSIÓN,A,Porcelana Carrete
18,ER3BA00A00BMAB3,6,7,CANTIDAD AISLADORES TENSIÓN,00,nn
18,ER3BA00A00BMAB3,8,8,TIPO AISLACIÓN SOPORTE,A,Porcelana Carrete
18,ER3BA00A00BMAB3,9,10,CANTIDAD AISLADORES SOPORTE,00,nn
18,ER3BA00A00BMAB3,11,11,TIPO,B,Aérea Cobre Desnudo
18,ER3BA00A00BMAB3,12,12,MATERIAL CRUCETA ,M,Cruceta Madera
18,ER3BA00A00BMAB3,13,13,LARGO CRUCETA ,A,Aérea Aluminio Desnu
18,ER3BA00A00BMAB3,14,14,Característica Secundaria Disposición de Remate o Anclaje,B,Final
18,ER3BA00A00BMAB3,15,15,Característica Terciaria,3,Conductor sobre 35 m
18,ER3BA00A00BMAD2,1,1,ítem,E,Estructura
18,ER3BA00A00BMAD2,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3BA00A00BMAD2,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3BA00A00BMAD2,4,4,TENSIÓN,B,BT
18,ER3BA00A00BMAD2,5,5,TIPO AISLACIÓN TENSIÓN,A,Porcelana Carrete
18,ER3BA00A00BMAD2,6,7,CANTIDAD AISLADORES TENSIÓN,00,nn
18,ER3BA00A00BMAD2,8,8,TIPO AISLACIÓN SOPORTE,A,Porcelana Carrete
18,ER3BA00A00BMAD2,9,10,CANTIDAD AISLADORES SOPORTE,00,nn
18,ER3BA00A00BMAD2,11,11,TIPO,B,Aérea Cobre Desnudo
18,ER3BA00A00BMAD2,12,12,MATERIAL CRUCETA ,M,Cruceta Madera
18,ER3BA00A00BMAD2,13,13,LARGO CRUCETA ,A,Aérea Aluminio Desnu
18,ER3BA00A00BMAD2,14,14,Característica Secundaria Disposición de Remate o Anclaje,D,Intermedio
18,ER3BA00A00BMAD2,15,15,Característica Terciaria,2,Conductor sobre 25 m
18,ER3CF03C00AFBB2,1,1,ítem,E,Estructura
18,ER3CF03C00AFBB2,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3CF03C00AFBB2,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3CF03C00AFBB2,4,4,TENSIÓN,C,"AT, clase 23 kV"
18,ER3CF03C00AFBB2,5,5,TIPO AISLACIÓN TENSIÓN,F,Polímerico Retención
18,ER3CF03C00AFBB2,6,7,CANTIDAD AISLADORES TENSIÓN,03,nn
18,ER3CF03C00AFBB2,8,8,TIPO AISLACIÓN SOPORTE,C,Porcelana Espiga
18,ER3CF03C00AFBB2,9,10,CANTIDAD AISLADORES SOPORTE,00,nn
18,ER3CF03C00AFBB2,11,11,TIPO,A,Aérea Aluminio Desnu
18,ER3CF03C00AFBB2,12,12,MATERIAL CRUCETA ,F,Acero Galvanizado 
18,ER3CF03C00AFBB2,13,13,LARGO CRUCETA ,B,Aérea Cobre Desnudo
18,ER3CF03C00AFBB2,14,14,Característica Secundaria Disposición de Remate o Anclaje,B,Final
18,ER3CF03C00AFBB2,15,15,Característica Terciaria,2,Conductor sobre 25 m
18,ER3CF03C00AFBB3,1,1,ítem,E,Estructura
18,ER3CF03C00AFBB3,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3CF03C00AFBB3,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3CF03C00AFBB3,4,4,TENSIÓN,C,"AT, clase 23 kV"
18,ER3CF03C00AFBB3,5,5,TIPO AISLACIÓN TENSIÓN,F,Polímerico Retención
18,ER3CF03C00AFBB3,6,7,CANTIDAD AISLADORES TENSIÓN,03,nn
18,ER3CF03C00AFBB3,8,8,TIPO AISLACIÓN SOPORTE,C,Porcelana Espiga
18,ER3CF03C00AFBB3,9,10,CANTIDAD AISLADORES SOPORTE,00,nn
18,ER3CF03C00AFBB3,11,11,TIPO,A,Aérea Aluminio Desnu
18,ER3CF03C00AFBB3,12,12,MATERIAL CRUCETA ,F,Acero Galvanizado 
18,ER3CF03C00AFBB3,13,13,LARGO CRUCETA ,B,Aérea Cobre Desnudo
18,ER3CF03C00AFBB3,14,14,Característica Secundaria Disposición de Remate o Anclaje,B,Final
18,ER3CF03C00AFBB3,15,15,Característica Terciaria,3,Conductor sobre 35 m
18,ER3CF03C00AFBB4,1,1,ítem,E,Estructura
18,ER3CF03C00AFBB4,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3CF03C00AFBB4,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3CF03C00AFBB4,4,4,TENSIÓN,C,"AT, clase 23 kV"
18,ER3CF03C00AFBB4,5,5,TIPO AISLACIÓN TENSIÓN,F,Polímerico Retención
18,ER3CF03C00AFBB4,6,7,CANTIDAD AISLADORES TENSIÓN,03,nn
18,ER3CF03C00AFBB4,8,8,TIPO AISLACIÓN SOPORTE,C,Porcelana Espiga
18,ER3CF03C00AFBB4,9,10,CANTIDAD AISLADORES SOPORTE,00,nn
18,ER3CF03C00AFBB4,11,11,TIPO,A,Aérea Aluminio Desnu
18,ER3CF03C00AFBB4,12,12,MATERIAL CRUCETA ,F,Acero Galvanizado 
18,ER3CF03C00AFBB4,13,13,LARGO CRUCETA ,B,Aérea Cobre Desnudo
18,ER3CF03C00AFBB4,14,14,Característica Secundaria Disposición de Remate o Anclaje,B,Final
18,ER3CF03C00AFBB4,15,15,Característica Terciaria,4,Conductor sobre 70 m
18,ER3CF03C00AHBB2,1,1,ítem,E,Estructura
18,ER3CF03C00AHBB2,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3CF03C00AHBB2,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3CF03C00AHBB2,4,4,TENSIÓN,C,"AT, clase 23 kV"
18,ER3CF03C00AHBB2,5,5,TIPO AISLACIÓN TENSIÓN,F,Polímerico Retención
18,ER3CF03C00AHBB2,6,7,CANTIDAD AISLADORES TENSIÓN,03,nn
18,ER3CF03C00AHBB2,8,8,TIPO AISLACIÓN SOPORTE,C,Porcelana Espiga
18,ER3CF03C00AHBB2,9,10,CANTIDAD AISLADORES SOPORTE,00,nn
18,ER3CF03C00AHBB2,11,11,TIPO,A,Aérea Aluminio Desnu
18,ER3CF03C00AHBB2,12,12,MATERIAL CRUCETA ,H,Cruceta Hormigón
18,ER3CF03C00AHBB2,13,13,LARGO CRUCETA ,B,Aérea Cobre Desnudo
18,ER3CF03C00AHBB2,14,14,Característica Secundaria Disposición de Remate o Anclaje,B,Final
18,ER3CF03C00AHBB2,15,15,Característica Terciaria,2,Conductor sobre 25 m
18,ER3CF03C00AHBB3,1,1,ítem,E,Estructura
18,ER3CF03C00AHBB3,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3CF03C00AHBB3,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3CF03C00AHBB3,4,4,TENSIÓN,C,"AT, clase 23 kV"
18,ER3CF03C00AHBB3,5,5,TIPO AISLACIÓN TENSIÓN,F,Polímerico Retención
18,ER3CF03C00AHBB3,6,7,CANTIDAD AISLADORES TENSIÓN,03,nn
18,ER3CF03C00AHBB3,8,8,TIPO AISLACIÓN SOPORTE,C,Porcelana Espiga
18,ER3CF03C00AHBB3,9,10,CANTIDAD AISLADORES SOPORTE,00,nn
18,ER3CF03C00AHBB3,11,11,TIPO,A,Aérea Aluminio Desnu
18,ER3CF03C00AHBB3,12,12,MATERIAL CRUCETA ,H,Cruceta Hormigón
18,ER3CF03C00AHBB3,13,13,LARGO CRUCETA ,B,Aérea Cobre Desnudo
18,ER3CF03C00AHBB3,14,14,Característica Secundaria Disposición de Remate o Anclaje,B,Final
18,ER3CF03C00AHBB3,15,15,Característica Terciaria,3,Conductor sobre 35 m
18,ER3CF03C00AMAB2,1,1,ítem,E,Estructura
18,ER3CF03C00AMAB2,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3CF03C00AMAB2,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3CF03C00AMAB2,4,4,TENSIÓN,C,"AT, clase 23 kV"
18,ER3CF03C00AMAB2,5,5,TIPO AISLACIÓN TENSIÓN,F,Polímerico Retención
18,ER3CF03C00AMAB2,6,7,CANTIDAD AISLADORES TENSIÓN,03,nn
18,ER3CF03C00AMAB2,8,8,TIPO AISLACIÓN SOPORTE,C,Porcelana Espiga
18,ER3CF03C00AMAB2,9,10,CANTIDAD AISLADORES SOPORTE,00,nn
18,ER3CF03C00AMAB2,11,11,TIPO,A,Aérea Aluminio Desnu
18,ER3CF03C00AMAB2,12,12,MATERIAL CRUCETA ,M,Cruceta Madera
18,ER3CF03C00AMAB2,13,13,LARGO CRUCETA ,A,Aérea Aluminio Desnu
18,ER3CF03C00AMAB2,14,14,Característica Secundaria Disposición de Remate o Anclaje,B,Final
18,ER3CF03C00AMAB2,15,15,Característica Terciaria,2,Conductor sobre 25 m
18,ER3CF03C00AMAB3,1,1,ítem,E,Estructura
18,ER3CF03C00AMAB3,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3CF03C00AMAB3,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3CF03C00AMAB3,4,4,TENSIÓN,C,"AT, clase 23 kV"
18,ER3CF03C00AMAB3,5,5,TIPO AISLACIÓN TENSIÓN,F,Polímerico Retención
18,ER3CF03C00AMAB3,6,7,CANTIDAD AISLADORES TENSIÓN,03,nn
18,ER3CF03C00AMAB3,8,8,TIPO AISLACIÓN SOPORTE,C,Porcelana Espiga
18,ER3CF03C00AMAB3,9,10,CANTIDAD AISLADORES SOPORTE,00,nn
18,ER3CF03C00AMAB3,11,11,TIPO,A,Aérea Aluminio Desnu
18,ER3CF03C00AMAB3,12,12,MATERIAL CRUCETA ,M,Cruceta Madera
18,ER3CF03C00AMAB3,13,13,LARGO CRUCETA ,A,Aérea Aluminio Desnu
18,ER3CF03C00AMAB3,14,14,Característica Secundaria Disposición de Remate o Anclaje,B,Final
18,ER3CF03C00AMAB3,15,15,Característica Terciaria,3,Conductor sobre 35 m
18,ER3CF03C00AMAB4,1,1,ítem,E,Estructura
18,ER3CF03C00AMAB4,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3CF03C00AMAB4,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3CF03C00AMAB4,4,4,TENSIÓN,C,"AT, clase 23 kV"
18,ER3CF03C00AMAB4,5,5,TIPO AISLACIÓN TENSIÓN,F,Polímerico Retención
18,ER3CF03C00AMAB4,6,7,CANTIDAD AISLADORES TENSIÓN,03,nn
18,ER3CF03C00AMAB4,8,8,TIPO AISLACIÓN SOPORTE,C,Porcelana Espiga
18,ER3CF03C00AMAB4,9,10,CANTIDAD AISLADORES SOPORTE,00,nn
18,ER3CF03C00AMAB4,11,11,TIPO,A,Aérea Aluminio Desnu
18,ER3CF03C00AMAB4,12,12,MATERIAL CRUCETA ,M,Cruceta Madera
18,ER3CF03C00AMAB4,13,13,LARGO CRUCETA ,A,Aérea Aluminio Desnu
18,ER3CF03C00AMAB4,14,14,Característica Secundaria Disposición de Remate o Anclaje,B,Final
18,ER3CF03C00AMAB4,15,15,Característica Terciaria,4,Conductor sobre 70 m
18,ER3CF03C00BFBB2,1,1,ítem,E,Estructura
18,ER3CF03C00BFBB2,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3CF03C00BFBB2,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3CF03C00BFBB2,4,4,TENSIÓN,C,"AT, clase 23 kV"
18,ER3CF03C00BFBB2,5,5,TIPO AISLACIÓN TENSIÓN,F,Polímerico Retención
18,ER3CF03C00BFBB2,6,7,CANTIDAD AISLADORES TENSIÓN,03,nn
18,ER3CF03C00BFBB2,8,8,TIPO AISLACIÓN SOPORTE,C,Porcelana Espiga
18,ER3CF03C00BFBB2,9,10,CANTIDAD AISLADORES SOPORTE,00,nn
18,ER3CF03C00BFBB2,11,11,TIPO,B,Aérea Cobre Desnudo
18,ER3CF03C00BFBB2,12,12,MATERIAL CRUCETA ,F,Acero Galvanizado 
18,ER3CF03C00BFBB2,13,13,LARGO CRUCETA ,B,Aérea Cobre Desnudo
18,ER3CF03C00BFBB2,14,14,Característica Secundaria Disposición de Remate o Anclaje,B,Final
18,ER3CF03C00BFBB2,15,15,Característica Terciaria,2,Conductor sobre 25 m
18,ER3CF03C00BFBB3,1,1,ítem,E,Estructura
18,ER3CF03C00BFBB3,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3CF03C00BFBB3,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3CF03C00BFBB3,4,4,TENSIÓN,C,"AT, clase 23 kV"
18,ER3CF03C00BFBB3,5,5,TIPO AISLACIÓN TENSIÓN,F,Polímerico Retención
18,ER3CF03C00BFBB3,6,7,CANTIDAD AISLADORES TENSIÓN,03,nn
18,ER3CF03C00BFBB3,8,8,TIPO AISLACIÓN SOPORTE,C,Porcelana Espiga
18,ER3CF03C00BFBB3,9,10,CANTIDAD AISLADORES SOPORTE,00,nn
18,ER3CF03C00BFBB3,11,11,TIPO,B,Aérea Cobre Desnudo
18,ER3CF03C00BFBB3,12,12,MATERIAL CRUCETA ,F,Acero Galvanizado 
18,ER3CF03C00BFBB3,13,13,LARGO CRUCETA ,B,Aérea Cobre Desnudo
18,ER3CF03C00BFBB3,14,14,Característica Secundaria Disposición de Remate o Anclaje,B,Final
18,ER3CF03C00BFBB3,15,15,Característica Terciaria,3,Conductor sobre 35 m
18,ER3CF03C00BFBB4,1,1,ítem,E,Estructura
18,ER3CF03C00BFBB4,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3CF03C00BFBB4,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3CF03C00BFBB4,4,4,TENSIÓN,C,"AT, clase 23 kV"
18,ER3CF03C00BFBB4,5,5,TIPO AISLACIÓN TENSIÓN,F,Polímerico Retención
18,ER3CF03C00BFBB4,6,7,CANTIDAD AISLADORES TENSIÓN,03,nn
18,ER3CF03C00BFBB4,8,8,TIPO AISLACIÓN SOPORTE,C,Porcelana Espiga
18,ER3CF03C00BFBB4,9,10,CANTIDAD AISLADORES SOPORTE,00,nn
18,ER3CF03C00BFBB4,11,11,TIPO,B,Aérea Cobre Desnudo
18,ER3CF03C00BFBB4,12,12,MATERIAL CRUCETA ,F,Acero Galvanizado 
18,ER3CF03C00BFBB4,13,13,LARGO CRUCETA ,B,Aérea Cobre Desnudo
18,ER3CF03C00BFBB4,14,14,Característica Secundaria Disposición de Remate o Anclaje,B,Final
18,ER3CF03C00BFBB4,15,15,Característica Terciaria,4,Conductor sobre 70 m
18,ER3CF03C00BHBB2,1,1,ítem,E,Estructura
18,ER3CF03C00BHBB2,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3CF03C00BHBB2,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3CF03C00BHBB2,4,4,TENSIÓN,C,"AT, clase 23 kV"
18,ER3CF03C00BHBB2,5,5,TIPO AISLACIÓN TENSIÓN,F,Polímerico Retención
18,ER3CF03C00BHBB2,6,7,CANTIDAD AISLADORES TENSIÓN,03,nn
18,ER3CF03C00BHBB2,8,8,TIPO AISLACIÓN SOPORTE,C,Porcelana Espiga
18,ER3CF03C00BHBB2,9,10,CANTIDAD AISLADORES SOPORTE,00,nn
18,ER3CF03C00BHBB2,11,11,TIPO,B,Aérea Cobre Desnudo
18,ER3CF03C00BHBB2,12,12,MATERIAL CRUCETA ,H,Cruceta Hormigón
18,ER3CF03C00BHBB2,13,13,LARGO CRUCETA ,B,Aérea Cobre Desnudo
18,ER3CF03C00BHBB2,14,14,Característica Secundaria Disposición de Remate o Anclaje,B,Final
18,ER3CF03C00BHBB2,15,15,Característica Terciaria,2,Conductor sobre 25 m
18,ER3CF03C00BHBB3,1,1,ítem,E,Estructura
18,ER3CF03C00BHBB3,2,2,CARACTERÍSTICA PRIMARIA,R,Disposición de Remat
18,ER3CF03C00BHBB3,3,3,Nº FASES,3,Trifásico sin neutro
18,ER3CF03C00BHBB3,4,4,TENSIÓN,C,"AT, clase 23 kV"
